"No.","Time","Source","Destination","Protocol","Length","Info"
"209","0.325456","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"210","0.325921","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"211","0.326462","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"212","0.326965","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"213","0.327512","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"214","0.327985","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"215","0.328478","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"216","0.329021","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"217","0.329527","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"218","0.330071","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"219","0.330574","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"220","0.331076","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"221","0.331613","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"222","0.332120","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"223","0.332640","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"224","0.345502","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"225","0.349021","192.168.1.108","192.168.1.181","TCP","66","53172 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"226","0.350750","192.168.1.181","192.168.1.108","TCP","66","80 > 53172 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=2"
"227","0.350798","192.168.1.108","192.168.1.181","TCP","54","53172 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"228","0.351614","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"229","0.351697","192.168.1.108","192.168.1.181","TCP","353","[TCP segment of a reassembled PDU]"
"230","0.352230","192.168.1.108","192.168.1.181","HTTP/XML","397","POST /Services/1/Tuner/control HTTP/1.1 "
"231","0.354939","192.168.1.181","192.168.1.108","TCP","60","80 > 53172 [ACK] Seq=1 Ack=300 Win=15672 Len=0"
"232","0.355647","192.168.1.181","192.168.1.108","TCP","60","80 > 53172 [ACK] Seq=1 Ack=643 Win=16744 Len=0"
"233","0.371895","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"234","0.372386","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"235","0.380266","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"236","0.380268","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"237","0.380269","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"238","0.380270","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"239","0.380270","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"240","0.380271","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"241","0.380272","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"242","0.380273","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"243","0.380274","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"244","0.380274","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"245","0.380487","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"246","0.380488","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"247","0.380489","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"248","0.380490","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"249","0.380491","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"250","0.380491","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"251","0.382351","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"252","0.384751","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"253","0.404740","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"254","0.404742","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"255","0.404743","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"256","0.404744","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"257","0.404745","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"258","0.405454","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"259","0.406076","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"260","0.406645","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"261","0.407264","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"262","0.407883","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"263","0.408557","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"264","0.409367","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"265","0.409745","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"266","0.410326","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"267","0.410983","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"268","0.411534","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"269","0.411957","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"270","0.412457","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"271","0.416215","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"272","0.416217","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"273","0.416217","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"274","0.416218","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
"275","0.416218","192.168.1.181","192.168.1.108","UDP","1370","Source port: 43012  Destination port: 5001"
